,pays,code_pays,code_produit,produit,alim_ani,autres_utilisations,dispo_int,nourriture,pertes,semences,transfo,annee
12803,Sri Lanka,38,2551,Noix,,15000000.0,37000000.0,22000000.0,,,,2013
12804,Sri Lanka,38,2555,Soja,1000000.0,,14000000.0,0.0,0.0,0.0,12000000.0,2013
12805,Sri Lanka,38,2556,Arachides Decortiquees,,,3000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2013
12806,Sri Lanka,38,2557,Graines de tournesol,,0.0,0.0,,,,,2013
12807,Sri Lanka,38,2558,Graines Colza/Moutarde,0.0,,2000000.0,2000000.0,0.0,0.0,,2013
12808,Sri Lanka,38,2559,Graines de coton,,,0.0,,0.0,0.0,0.0,2013
12809,Sri Lanka,38,2560,Coco (Incl Coprah),,300000000.0,2281000000.0,1531000000.0,,,450000000.0,2013
12810,Sri Lanka,38,2561,Sésame,,,8000000.0,5000000.0,1000000.0,0.0,1000000.0,2013
12811,Sri Lanka,38,2562,Palmistes,,0.0,0.0,,,,,2013
12812,Sri Lanka,38,2563,Olives,,,0.0,0.0,,,,2013
12813,Sri Lanka,38,2570,"Plantes Oleiferes, Autre",,0.0,1000000.0,1000000.0,,,,2013
12814,Sri Lanka,38,2571,Huile de Soja,,,2000000.0,2000000.0,,,,2013
12815,Sri Lanka,38,2572,Huile d'Arachide,,,0.0,0.0,,,,2013
12816,Sri Lanka,38,2573,Huile de Tournesol,,,1000000.0,1000000.0,,,,2013
12817,Sri Lanka,38,2574,Huile de Colza&Moutarde,,,0.0,0.0,,,,2013
12818,Sri Lanka,38,2575,Huile Graines de Coton,,,0.0,0.0,,,,2013
12819,Sri Lanka,38,2576,Huile de Palmistes,,0.0,5000000.0,5000000.0,,,,2013
12820,Sri Lanka,38,2577,Huile de Palme,,129000000.0,129000000.0,,,,,2013
12821,Sri Lanka,38,2578,Huile de Coco,,18000000.0,66000000.0,48000000.0,,,,2013
12822,Sri Lanka,38,2579,Huile de Sésame,,,1000000.0,1000000.0,,,,2013
12823,Sri Lanka,38,2580,Huile d'Olive,,,0.0,0.0,,,,2013
12824,Sri Lanka,38,2581,Huile de Son de Riz,,,9000000.0,9000000.0,,,,2013
12825,Sri Lanka,38,2582,Huile de Germe de Maïs,,,0.0,0.0,,,,2013
12826,Sri Lanka,38,2586,Huil Plantes Oleif Autr,,14000000.0,14000000.0,,,,,2013
12827,Sri Lanka,38,2601,Tomates,,,92000000.0,79000000.0,13000000.0,,,2013
12828,Sri Lanka,38,2602,Oignons,,,309000000.0,279000000.0,22000000.0,8000000.0,,2013
12829,Sri Lanka,38,2605,"Légumes, Autres",,0.0,707000000.0,626000000.0,83000000.0,,0.0,2013
12830,Sri Lanka,38,2611,"Oranges, Mandarines",,,30000000.0,28000000.0,2000000.0,,,2013
12831,Sri Lanka,38,2612,Citrons & Limes,,,5000000.0,5000000.0,,,,2013
12832,Sri Lanka,38,2613,Pamplemousse,,,0.0,0.0,,,,2013
12833,Sri Lanka,38,2614,"Agrumes, Autres",,,-2000000.0,,,,,2013
12834,Sri Lanka,38,2615,Bananes,,,0.0,,,,,2013
12835,Sri Lanka,38,2616,Bananes plantains,,10000000.0,620000000.0,546000000.0,64000000.0,,,2013
12836,Sri Lanka,38,2617,Pommes,,,21000000.0,21000000.0,,,,2013
12837,Sri Lanka,38,2618,Ananas,,,43000000.0,36000000.0,7000000.0,,,2013
12838,Sri Lanka,38,2619,Dattes,,,8000000.0,8000000.0,,,,2013
12839,Sri Lanka,38,2620,Raisin,,,12000000.0,12000000.0,,,,2013
12840,Sri Lanka,38,2625,"Fruits, Autres",,0.0,132000000.0,112000000.0,24000000.0,,0.0,2013
12841,Sri Lanka,38,2630,Café,,,6000000.0,6000000.0,,,0.0,2013
12842,Sri Lanka,38,2633,Feve de Cacao,,,8000000.0,8000000.0,,,,2013
12843,Sri Lanka,38,2635,Thé,,0.0,26000000.0,28000000.0,,,,2013
12844,Sri Lanka,38,2640,Poivre,,,5000000.0,5000000.0,,,,2013
12845,Sri Lanka,38,2641,Piments,,,44000000.0,41000000.0,2000000.0,,,2013
12846,Sri Lanka,38,2642,Girofles,,,-2000000.0,0.0,,,,2013
12847,Sri Lanka,38,2645,"Épices, Autres",,,50000000.0,51000000.0,,,,2013
12848,Sri Lanka,38,2655,Vin,,,1000000.0,1000000.0,,,,2013
12849,Sri Lanka,38,2656,Bière,,,133000000.0,133000000.0,,,,2013
12850,Sri Lanka,38,2657,Boissons Fermentés,,,0.0,0.0,,,,2013
12851,Sri Lanka,38,2658,Boissons Alcooliques,,,4000000.0,4000000.0,,,,2013
12852,Sri Lanka,38,2659,"Alcool, non Comestible",,11000000.0,11000000.0,,,,,2013
12853,Sri Lanka,38,2680,Aliments pour enfants,,,1000000.0,1000000.0,,,,2013
12854,Sri Lanka,38,2731,Viande de Bovins,,,29000000.0,29000000.0,,,,2013
12855,Sri Lanka,38,2732,Viande d'Ovins/Caprins,,,2000000.0,2000000.0,,,,2013
12856,Sri Lanka,38,2733,Viande de Suides,,,1000000.0,1000000.0,,,0.0,2013
12857,Sri Lanka,38,2734,Viande de Volailles,,,105000000.0,105000000.0,,,,2013
12858,Sri Lanka,38,2735,"Viande, Autre",,,0.0,0.0,,,,2013
12859,Sri Lanka,38,2736,Abats Comestible,,,15000000.0,15000000.0,,,,2013
12860,Sri Lanka,38,2737,Graisses Animales Crue,,12000000.0,14000000.0,1000000.0,,,,2013
12861,Sri Lanka,38,2740,"Beurre, Ghee",,,1000000.0,1000000.0,,,,2013
12862,Sri Lanka,38,2743,Crème,,,0.0,0.0,,,,2013
12863,Sri Lanka,38,2744,Oeufs,,,110000000.0,97000000.0,6000000.0,8000000.0,,2013
12864,Sri Lanka,38,2745,Miel,,,0.0,0.0,,,,2013
12865,Sri Lanka,38,2761,Poissons Eau Douce,,0.0,68000000.0,68000000.0,,,,2013
12866,Sri Lanka,38,2762,Perciform,,0.0,37000000.0,37000000.0,,,,2013
12867,Sri Lanka,38,2763,Poissons Pelagiques,56000000.0,0.0,458000000.0,403000000.0,,,,2013
12868,Sri Lanka,38,2764,"Poissons Marins, Autres",,0.0,23000000.0,22000000.0,,,,2013
12869,Sri Lanka,38,2765,Crustacés,,0.0,13000000.0,13000000.0,,,,2013
12870,Sri Lanka,38,2766,Cephalopodes,,0.0,0.0,0.0,,,,2013
12871,Sri Lanka,38,2767,"Mollusques, Autres",,0.0,2000000.0,2000000.0,,,,2013
12872,Sri Lanka,38,2769,Animaux Aquatiques Autre,,0.0,4000000.0,4000000.0,,,,2013
12873,Sri Lanka,38,2775,Plantes Aquatiques,,0.0,0.0,0.0,,,,2013
12874,Sri Lanka,38,2781,Huiles de Poissons,0.0,0.0,0.0,0.0,,,,2013
12875,Sri Lanka,38,2782,Huiles de Foie de Poisso,,0.0,0.0,0.0,,,,2013
12876,Sri Lanka,38,2805,Riz (Eq Blanchi),0.0,37000000.0,2613000000.0,2334000000.0,179000000.0,61000000.0,3000000.0,2013
12877,Sri Lanka,38,2848,Lait - Excl Beurre,9000000.0,98000000.0,868000000.0,744000000.0,17000000.0,,,2013
12878,Sri Lanka,38,2899,Miscellanees,,,,,,,,2013
12879,Suisse,211,2511,Blé,260000000.0,0.0,1115000000.0,723000000.0,83000000.0,18000000.0,31000000.0,2013
12880,Suisse,211,2513,Orge,206000000.0,14000000.0,320000000.0,13000000.0,2000000.0,5000000.0,80000000.0,2013
12881,Suisse,211,2514,Maïs,234000000.0,0.0,246000000.0,6000000.0,1000000.0,1000000.0,4000000.0,2013
12882,Suisse,211,2515,Seigle,7000000.0,0.0,19000000.0,10000000.0,0.0,1000000.0,,2013
12883,Suisse,211,2516,Avoine,46000000.0,,61000000.0,13000000.0,0.0,1000000.0,,2013
12884,Suisse,211,2517,Millet,3000000.0,,3000000.0,0.0,,,,2013
12885,Suisse,211,2518,Sorgho,0.0,,0.0,,,,,2013
12886,Suisse,211,2520,"Céréales, Autres",52000000.0,,66000000.0,12000000.0,1000000.0,2000000.0,,2013
12887,Suisse,211,2531,Pommes de Terre,18000000.0,0.0,471000000.0,329000000.0,15000000.0,22000000.0,87000000.0,2013
12888,Suisse,211,2532,Manioc,2000000.0,4000000.0,6000000.0,,,,,2013
12889,Suisse,211,2533,Patates douces,,,1000000.0,1000000.0,,,,2013
12890,Suisse,211,2534,Racines nda,,,1000000.0,1000000.0,,,,2013
12891,Suisse,211,2535,Ignames,,,0.0,0.0,,,,2013
12892,Suisse,211,2536,"Sucre, canne",0.0,,0.0,,,,,2013
12893,Suisse,211,2537,"Sucre, betterave",,,1391000000.0,,,,1391000000.0,2013
12894,Suisse,211,2542,Sucre Eq Brut,,0.0,447000000.0,447000000.0,,,,2013
12895,Suisse,211,2543,Edulcorants Autres,,21000000.0,50000000.0,29000000.0,,,,2013
12896,Suisse,211,2546,Haricots,0.0,,2000000.0,2000000.0,0.0,,,2013
12897,Suisse,211,2547,Pois,17000000.0,,29000000.0,11000000.0,0.0,1000000.0,,2013
12898,Suisse,211,2549,Légumineuses Autres,2000000.0,,4000000.0,2000000.0,0.0,0.0,,2013
12899,Suisse,211,2551,Noix,,,72000000.0,71000000.0,1000000.0,,,2013
12900,Suisse,211,2555,Soja,,,21000000.0,4000000.0,,,17000000.0,2013
12901,Suisse,211,2556,Arachides Decortiquees,,,6000000.0,4000000.0,,,3000000.0,2013
12902,Suisse,211,2557,Graines de tournesol,1000000.0,,14000000.0,,,0.0,13000000.0,2013
12903,Suisse,211,2558,Graines Colza/Moutarde,1000000.0,,82000000.0,2000000.0,,,79000000.0,2013
12904,Suisse,211,2559,Graines de coton,,0.0,0.0,,,,,2013
12905,Suisse,211,2560,Coco (Incl Coprah),,,5000000.0,5000000.0,0.0,,0.0,2013
12906,Suisse,211,2561,Sésame,,,1000000.0,1000000.0,,,,2013
12907,Suisse,211,2562,Palmistes,,,0.0,,,,0.0,2013
12908,Suisse,211,2563,Olives,,,6000000.0,6000000.0,,,,2013
12909,Suisse,211,2570,"Plantes Oleiferes, Autre",5000000.0,0.0,8000000.0,0.0,0.0,,3000000.0,2013
12910,Suisse,211,2571,Huile de Soja,,,7000000.0,7000000.0,,,,2013
12911,Suisse,211,2572,Huile d'Arachide,,,9000000.0,9000000.0,,,,2013
12912,Suisse,211,2573,Huile de Tournesol,,3000000.0,45000000.0,41000000.0,,,,2013
12913,Suisse,211,2574,Huile de Colza&Moutarde,,2000000.0,38000000.0,36000000.0,,,,2013
12914,Suisse,211,2575,Huile Graines de Coton,,,0.0,0.0,,,,2013
12915,Suisse,211,2576,Huile de Palmistes,,0.0,3000000.0,3000000.0,,,,2013
12916,Suisse,211,2577,Huile de Palme,,34000000.0,51000000.0,16000000.0,,,,2013
12917,Suisse,211,2578,Huile de Coco,,,7000000.0,7000000.0,,,,2013
12918,Suisse,211,2579,Huile de Sésame,,,0.0,0.0,,,,2013
12919,Suisse,211,2580,Huile d'Olive,,0.0,14000000.0,14000000.0,,,,2013
12920,Suisse,211,2582,Huile de Germe de Maïs,,0.0,1000000.0,1000000.0,,,,2013
12921,Suisse,211,2586,Huil Plantes Oleif Autr,,12000000.0,46000000.0,19000000.0,,,15000000.0,2013
12922,Suisse,211,2601,Tomates,,,194000000.0,192000000.0,2000000.0,,,2013
12923,Suisse,211,2602,Oignons,,,39000000.0,39000000.0,0.0,,,2013
12924,Suisse,211,2605,"Légumes, Autres",2000000.0,0.0,674000000.0,647000000.0,25000000.0,,,2013
12925,Suisse,211,2611,"Oranges, Mandarines",,,188000000.0,185000000.0,3000000.0,,0.0,2013
12926,Suisse,211,2612,Citrons & Limes,,,28000000.0,28000000.0,0.0,,,2013
12927,Suisse,211,2613,Pamplemousse,,,22000000.0,21000000.0,0.0,,,2013
12928,Suisse,211,2614,"Agrumes, Autres",,,0.0,0.0,,,,2013
12929,Suisse,211,2615,Bananes,,,82000000.0,80000000.0,1000000.0,,,2013
12930,Suisse,211,2616,Bananes plantains,,,1000000.0,1000000.0,,,,2013
12931,Suisse,211,2617,Pommes,,,186000000.0,161000000.0,5000000.0,,20000000.0,2013
12932,Suisse,211,2618,Ananas,,,32000000.0,31000000.0,1000000.0,,0.0,2013
12933,Suisse,211,2619,Dattes,,,2000000.0,2000000.0,0.0,,,2013
12934,Suisse,211,2620,Raisin,,,168000000.0,54000000.0,3000000.0,,112000000.0,2013
12935,Suisse,211,2625,"Fruits, Autres",,,286000000.0,275000000.0,8000000.0,,4000000.0,2013
12936,Suisse,211,2630,Café,,,62000000.0,62000000.0,,,,2013
12937,Suisse,211,2633,Feve de Cacao,,,4000000.0,4000000.0,,,,2013
12938,Suisse,211,2635,Thé,,,-2000000.0,2000000.0,,,,2013
12939,Suisse,211,2640,Poivre,,,1000000.0,1000000.0,,,,2013
12940,Suisse,211,2641,Piments,,,2000000.0,2000000.0,,,,2013
12941,Suisse,211,2642,Girofles,,,0.0,0.0,,,,2013
12942,Suisse,211,2645,"Épices, Autres",,,4000000.0,4000000.0,,,,2013
12943,Suisse,211,2655,Vin,,0.0,294000000.0,294000000.0,,,,2013
12944,Suisse,211,2656,Bière,,,454000000.0,454000000.0,,,,2013
12945,Suisse,211,2657,Boissons Fermentés,,,18000000.0,18000000.0,,,,2013
12946,Suisse,211,2658,Boissons Alcooliques,,,24000000.0,24000000.0,,,,2013
12947,Suisse,211,2659,"Alcool, non Comestible",,41000000.0,41000000.0,,,,,2013
12948,Suisse,211,2680,Aliments pour enfants,,,-37000000.0,0.0,,,,2013
12949,Suisse,211,2731,Viande de Bovins,,,172000000.0,172000000.0,,,,2013
12950,Suisse,211,2732,Viande d'Ovins/Caprins,,,11000000.0,11000000.0,,,,2013
12951,Suisse,211,2733,Viande de Suides,,,254000000.0,254000000.0,,,,2013
12952,Suisse,211,2734,Viande de Volailles,,,132000000.0,132000000.0,,,,2013
12953,Suisse,211,2735,"Viande, Autre",,,14000000.0,14000000.0,,,0.0,2013
12954,Suisse,211,2736,Abats Comestible,,,30000000.0,30000000.0,,,,2013
12955,Suisse,211,2737,Graisses Animales Crue,,19000000.0,52000000.0,33000000.0,,,,2013
12956,Suisse,211,2740,"Beurre, Ghee",,,45000000.0,45000000.0,,,,2013
12957,Suisse,211,2743,Crème,,,40000000.0,40000000.0,,,,2013
12958,Suisse,211,2744,Oeufs,,,91000000.0,85000000.0,2000000.0,4000000.0,,2013
12959,Suisse,211,2745,Miel,0.0,,11000000.0,11000000.0,,,,2013
12960,Suisse,211,2761,Poissons Eau Douce,,0.0,50000000.0,50000000.0,,,,2013
12961,Suisse,211,2762,Perciform,0.0,0.0,22000000.0,22000000.0,,,,2013
12962,Suisse,211,2763,Poissons Pelagiques,10000000.0,0.0,33000000.0,23000000.0,,,,2013
12963,Suisse,211,2764,"Poissons Marins, Autres",,0.0,14000000.0,14000000.0,,,,2013
12964,Suisse,211,2765,Crustacés,,0.0,21000000.0,21000000.0,,,,2013
12965,Suisse,211,2766,Cephalopodes,,0.0,3000000.0,3000000.0,,,,2013
12966,Suisse,211,2767,"Mollusques, Autres",,0.0,10000000.0,10000000.0,,,,2013
12967,Suisse,211,2769,Animaux Aquatiques Autre,,0.0,0.0,0.0,,,,2013
12968,Suisse,211,2775,Plantes Aquatiques,,0.0,0.0,0.0,,,,2013
12969,Suisse,211,2781,Huiles de Poissons,1000000.0,0.0,1000000.0,0.0,,,,2013
12970,Suisse,211,2782,Huiles de Foie de Poisso,0.0,0.0,0.0,0.0,,,,2013
12971,Suisse,211,2805,Riz (Eq Blanchi),100000000.0,1000000.0,120000000.0,20000000.0,,,,2013
12972,Suisse,211,2848,Lait - Excl Beurre,816000000.0,476000000.0,3958000000.0,2574000000.0,,,91000000.0,2013
12973,Suisse,211,2899,Miscellanees,,,,,,,,2013
12974,Suriname,207,2511,Blé,,2000000.0,32000000.0,28000000.0,2000000.0,,,2013
12975,Suriname,207,2513,Orge,,,4000000.0,0.0,,,4000000.0,2013
12976,Suriname,207,2514,Maïs,11000000.0,0.0,13000000.0,1000000.0,0.0,0.0,,2013
12977,Suriname,207,2516,Avoine,,,1000000.0,1000000.0,,,,2013
12978,Suriname,207,2517,Millet,0.0,,0.0,,,,,2013
12979,Suriname,207,2520,"Céréales, Autres",0.0,,0.0,0.0,,,,2013
12980,Suriname,207,2531,Pommes de Terre,,2000000.0,12000000.0,10000000.0,0.0,,,2013
12981,Suriname,207,2532,Manioc,,3000000.0,7000000.0,4000000.0,0.0,,,2013
12982,Suriname,207,2533,Patates douces,,,1000000.0,1000000.0,0.0,0.0,,2013
12983,Suriname,207,2534,Racines nda,,1000000.0,2000000.0,2000000.0,0.0,,,2013
12984,Suriname,207,2536,"Sucre, canne",38000000.0,,120000000.0,2000000.0,2000000.0,,78000000.0,2013
12985,Suriname,207,2542,Sucre Eq Brut,,8000000.0,30000000.0,22000000.0,,,,2013
12986,Suriname,207,2543,Edulcorants Autres,,0.0,2000000.0,2000000.0,,,,2013
12987,Suriname,207,2546,Haricots,,,0.0,0.0,,,,2013
12988,Suriname,207,2547,Pois,0.0,,1000000.0,1000000.0,0.0,,,2013
12989,Suriname,207,2549,Légumineuses Autres,0.0,,0.0,0.0,0.0,,,2013
12990,Suriname,207,2551,Noix,,,0.0,0.0,,,,2013
12991,Suriname,207,2555,Soja,,,0.0,0.0,0.0,0.0,,2013
12992,Suriname,207,2556,Arachides Decortiquees,,,1000000.0,1000000.0,0.0,0.0,,2013
12993,Suriname,207,2557,Graines de tournesol,,,0.0,0.0,,,,2013
12994,Suriname,207,2558,Graines Colza/Moutarde,,,0.0,0.0,,,,2013
12995,Suriname,207,2560,Coco (Incl Coprah),,,11000000.0,2000000.0,0.0,,9000000.0,2013
12996,Suriname,207,2561,Sésame,,,,,,,,2013
12997,Suriname,207,2562,Palmistes,,,0.0,,0.0,,0.0,2013
12998,Suriname,207,2563,Olives,,,0.0,0.0,,,,2013
12999,Suriname,207,2570,"Plantes Oleiferes, Autre",0.0,,0.0,,,,,2013
13000,Suriname,207,2571,Huile de Soja,,2000000.0,8000000.0,6000000.0,,,,2013
13001,Suriname,207,2572,Huile d'Arachide,,,0.0,0.0,,,,2013
13002,Suriname,207,2573,Huile de Tournesol,,1000000.0,2000000.0,2000000.0,,,,2013
13003,Suriname,207,2574,Huile de Colza&Moutarde,,0.0,0.0,,,,,2013
13004,Suriname,207,2576,Huile de Palmistes,,0.0,0.0,0.0,,,,2013
13005,Suriname,207,2577,Huile de Palme,,2000000.0,2000000.0,,,,,2013
13006,Suriname,207,2578,Huile de Coco,,1000000.0,1000000.0,1000000.0,,,,2013
13007,Suriname,207,2579,Huile de Sésame,,,0.0,0.0,,,,2013
13008,Suriname,207,2580,Huile d'Olive,,,0.0,0.0,,,,2013
13009,Suriname,207,2582,Huile de Germe de Maïs,,,0.0,0.0,,,,2013
13010,Suriname,207,2586,Huil Plantes Oleif Autr,,0.0,0.0,0.0,,,,2013
13011,Suriname,207,2601,Tomates,,,2000000.0,2000000.0,0.0,,,2013
13012,Suriname,207,2602,Oignons,,,5000000.0,5000000.0,1000000.0,,,2013
13013,Suriname,207,2605,"Légumes, Autres",,,26000000.0,24000000.0,2000000.0,,,2013
13014,Suriname,207,2611,"Oranges, Mandarines",,,18000000.0,16000000.0,2000000.0,,,2013
13015,Suriname,207,2612,Citrons & Limes,,,0.0,0.0,0.0,,,2013
13016,Suriname,207,2613,Pamplemousse,,,4000000.0,3000000.0,1000000.0,,,2013
13017,Suriname,207,2614,"Agrumes, Autres",,,2000000.0,2000000.0,0.0,,,2013
13018,Suriname,207,2615,Bananes,0.0,,5000000.0,3000000.0,2000000.0,,,2013
13019,Suriname,207,2616,Bananes plantains,4000000.0,,23000000.0,18000000.0,2000000.0,,,2013
13020,Suriname,207,2617,Pommes,,,1000000.0,1000000.0,,,,2013
13021,Suriname,207,2618,Ananas,,,1000000.0,1000000.0,0.0,,,2013
13022,Suriname,207,2620,Raisin,,,0.0,0.0,,,,2013
13023,Suriname,207,2625,"Fruits, Autres",,8000000.0,27000000.0,19000000.0,0.0,,,2013
13024,Suriname,207,2630,Café,,,0.0,0.0,0.0,,,2013
13025,Suriname,207,2633,Feve de Cacao,,,1000000.0,1000000.0,,,,2013
13026,Suriname,207,2635,Thé,,,0.0,0.0,,,,2013
13027,Suriname,207,2640,Poivre,,,0.0,0.0,,,,2013
13028,Suriname,207,2641,Piments,,,0.0,0.0,,,,2013
13029,Suriname,207,2642,Girofles,,,0.0,,,,,2013
13030,Suriname,207,2645,"Épices, Autres",,,0.0,0.0,,,,2013
13031,Suriname,207,2655,Vin,,,1000000.0,1000000.0,,,,2013
13032,Suriname,207,2656,Bière,,46000000.0,72000000.0,26000000.0,,,,2013
13033,Suriname,207,2657,Boissons Fermentés,,,0.0,0.0,,,,2013
13034,Suriname,207,2658,Boissons Alcooliques,,0.0,2000000.0,2000000.0,,,,2013
13035,Suriname,207,2659,"Alcool, non Comestible",,0.0,0.0,,,,,2013
13036,Suriname,207,2680,Aliments pour enfants,,,0.0,0.0,,,,2013
13037,Suriname,207,2731,Viande de Bovins,,,5000000.0,5000000.0,,,,2013
13038,Suriname,207,2732,Viande d'Ovins/Caprins,,,0.0,0.0,,,,2013
13039,Suriname,207,2733,Viande de Suides,,,6000000.0,6000000.0,,,,2013
13040,Suriname,207,2734,Viande de Volailles,,10000000.0,29000000.0,19000000.0,,,,2013
13041,Suriname,207,2735,"Viande, Autre",,,0.0,0.0,,,,2013
13042,Suriname,207,2736,Abats Comestible,,,1000000.0,1000000.0,,,,2013
13043,Suriname,207,2737,Graisses Animales Crue,,0.0,0.0,0.0,,,,2013
13044,Suriname,207,2740,"Beurre, Ghee",,,0.0,0.0,,,,2013
13045,Suriname,207,2743,Crème,,,0.0,0.0,,,,2013
13046,Suriname,207,2744,Oeufs,,,3000000.0,2000000.0,0.0,0.0,,2013
13047,Suriname,207,2745,Miel,,,0.0,0.0,,,,2013
13048,Suriname,207,2761,Poissons Eau Douce,,0.0,0.0,0.0,,,,2013
13049,Suriname,207,2762,Perciform,,0.0,0.0,0.0,,,,2013
13050,Suriname,207,2763,Poissons Pelagiques,0.0,0.0,1000000.0,1000000.0,,,,2013
13051,Suriname,207,2764,"Poissons Marins, Autres",,5000000.0,9000000.0,4000000.0,,,,2013
13052,Suriname,207,2765,Crustacés,,2000000.0,5000000.0,4000000.0,,,,2013
13053,Suriname,207,2766,Cephalopodes,,0.0,0.0,0.0,,,,2013
13054,Suriname,207,2767,"Mollusques, Autres",,0.0,0.0,0.0,,,,2013
13055,Suriname,207,2775,Plantes Aquatiques,,0.0,0.0,0.0,,,,2013
13056,Suriname,207,2805,Riz (Eq Blanchi),7000000.0,26000000.0,112000000.0,37000000.0,29000000.0,5000000.0,7000000.0,2013
13057,Suriname,207,2848,Lait - Excl Beurre,0.0,5000000.0,32000000.0,26000000.0,1000000.0,,,2013
13058,Suriname,207,2899,Miscellanees,,,,,,,,2013
13059,Suède,210,2511,Blé,750000000.0,3000000.0,1903000000.0,762000000.0,50000000.0,70000000.0,269000000.0,2013
13060,Suède,210,2513,Orge,1220000000.0,,1426000000.0,15000000.0,43000000.0,70000000.0,78000000.0,2013
13061,Suède,210,2514,Maïs,22000000.0,21000000.0,54000000.0,10000000.0,,,,2013
13062,Suède,210,2515,Seigle,1000000.0,,119000000.0,110000000.0,3000000.0,6000000.0,,2013
13063,Suède,210,2516,Avoine,605000000.0,,662000000.0,13000000.0,0.0,44000000.0,,2013
13064,Suède,210,2517,Millet,0.0,,0.0,,,,,2013
13065,Suède,210,2518,Sorgho,0.0,,0.0,,,,,2013
13066,Suède,210,2520,"Céréales, Autres",302000000.0,,316000000.0,4000000.0,2000000.0,8000000.0,0.0,2013
13067,Suède,210,2531,Pommes de Terre,35000000.0,327000000.0,1055000000.0,572000000.0,75000000.0,46000000.0,0.0,2013
13068,Suède,210,2532,Manioc,0.0,11000000.0,12000000.0,,,,,2013
13069,Suède,210,2533,Patates douces,,,1000000.0,1000000.0,,,,2013
13070,Suède,210,2534,Racines nda,1000000.0,,1000000.0,0.0,,,,2013
13071,Suède,210,2536,"Sucre, canne",,,0.0,0.0,,,,2013
13072,Suède,210,2537,"Sucre, betterave",140000000.0,,2326000000.0,,6000000.0,,2180000000.0,2013
13073,Suède,210,2542,Sucre Eq Brut,,26000000.0,418000000.0,368000000.0,,,24000000.0,2013
13074,Suède,210,2543,Edulcorants Autres,,21000000.0,48000000.0,27000000.0,,,,2013
13075,Suède,210,2546,Haricots,0.0,,2000000.0,2000000.0,0.0,0.0,,2013
13076,Suède,210,2547,Pois,20000000.0,,36000000.0,12000000.0,1000000.0,3000000.0,,2013
13077,Suède,210,2549,Légumineuses Autres,0.0,,1000000.0,4000000.0,,0.0,,2013
13078,Suède,210,2551,Noix,,,48000000.0,47000000.0,1000000.0,,,2013
13079,Suède,210,2555,Soja,,,23000000.0,1000000.0,,,21000000.0,2013
13080,Suède,210,2556,Arachides Decortiquees,,,12000000.0,12000000.0,0.0,,,2013
13081,Suède,210,2557,Graines de tournesol,,,17000000.0,,,,17000000.0,2013
13082,Suède,210,2558,Graines Colza/Moutarde,15000000.0,,312000000.0,4000000.0,,0.0,292000000.0,2013
13083,Suède,210,2559,Graines de coton,,0.0,0.0,,,,,2013
13084,Suède,210,2560,Coco (Incl Coprah),,,5000000.0,5000000.0,0.0,,0.0,2013
13085,Suède,210,2561,Sésame,,,2000000.0,2000000.0,,,,2013
13086,Suède,210,2562,Palmistes,,0.0,0.0,,,,,2013
13087,Suède,210,2563,Olives,,,11000000.0,11000000.0,,,,2013
13088,Suède,210,2570,"Plantes Oleiferes, Autre",175000000.0,1000000.0,197000000.0,0.0,,1000000.0,20000000.0,2013
13089,Suède,210,2571,Huile de Soja,,0.0,5000000.0,5000000.0,,,0.0,2013
13090,Suède,210,2572,Huile d'Arachide,,0.0,0.0,0.0,,,0.0,2013
13091,Suède,210,2573,Huile de Tournesol,,0.0,25000000.0,25000000.0,,,0.0,2013
13092,Suède,210,2574,Huile de Colza&Moutarde,,207000000.0,229000000.0,22000000.0,,,0.0,2013
13093,Suède,210,2575,Huile Graines de Coton,,0.0,0.0,0.0,,,0.0,2013
13094,Suède,210,2576,Huile de Palmistes,,25000000.0,25000000.0,0.0,,,0.0,2013
13095,Suède,210,2577,Huile de Palme,,159000000.0,251000000.0,79000000.0,,,0.0,2013
13096,Suède,210,2578,Huile de Coco,,0.0,1000000.0,1000000.0,,,0.0,2013
13097,Suède,210,2579,Huile de Sésame,,,0.0,0.0,,,,2013
13098,Suède,210,2580,Huile d'Olive,,,9000000.0,9000000.0,,,,2013
13099,Suède,210,2582,Huile de Germe de Maïs,,,1000000.0,1000000.0,,,,2013
13100,Suède,210,2586,Huil Plantes Oleif Autr,,21000000.0,38000000.0,18000000.0,,,0.0,2013
13101,Suède,210,2601,Tomates,,,228000000.0,220000000.0,9000000.0,,,2013
13102,Suède,210,2602,Oignons,,,76000000.0,72000000.0,4000000.0,,,2013
13103,Suède,210,2605,"Légumes, Autres",61000000.0,,736000000.0,611000000.0,63000000.0,,,2013
13104,Suède,210,2611,"Oranges, Mandarines",,,552000000.0,550000000.0,3000000.0,,,2013
13105,Suède,210,2612,Citrons & Limes,,,24000000.0,23000000.0,0.0,,,2013
13106,Suède,210,2613,Pamplemousse,,,22000000.0,21000000.0,0.0,,,2013
13107,Suède,210,2614,"Agrumes, Autres",,,15000000.0,15000000.0,0.0,,,2013
13108,Suède,210,2615,Bananes,,,160000000.0,78000000.0,9000000.0,,73000000.0,2013
13109,Suède,210,2616,Bananes plantains,,,0.0,0.0,,,,2013
13110,Suède,210,2617,Pommes,,,258000000.0,196000000.0,12000000.0,,50000000.0,2013
13111,Suède,210,2618,Ananas,,,22000000.0,21000000.0,1000000.0,,,2013
